lat,lon,lst_k
30.0,72.0,310.63
30.0,72.0805,310.63
30.0,72.1611,310.62
30.0,72.2416,310.62
30.0,72.3221,310.61
30.0,72.4027,310.62
30.0,72.4832,310.63
30.0,72.5638,310.65
30.0,72.6443,310.68
30.0,72.7248,310.77
30.0,72.8054,310.86
30.0,72.8859,310.97
30.0,72.9664,311.11
30.0,73.047,311.28
30.0,73.1275,311.5
30.0,73.2081,311.75
30.0,73.2886,312.06
30.0,73.4497,312.74
30.0,73.5302,313.09
30.0,73.6107,313.41
30.0,73.6913,313.66
30.0,73.7718,313.82
30.0,73.8523,313.88
30.0,73.9329,313.82
30.0,74.0134,313.65
30.0,74.094,313.4
30.0,74.1745,313.09
30.0,74.3356,312.41
30.0,74.4161,312.1
30.0,74.4966,311.83
30.0,74.5772,311.61
30.0,74.6577,311.44
30.0,74.7383,311.31
30.0,74.8188,311.21
30.0,74.8993,311.14
30.0,74.9799,311.08
30.0,75.0604,311.01
30.0,75.1409,310.99
30.0,75.2215,310.97
30.0,75.302,310.95
30.0,75.3826,310.93
30.0,75.4631,310.92
30.0,75.5436,310.92
30.0,75.6242,310.93
30.0,75.7047,310.95
30.0,75.7852,310.97
30.0,75.8658,311.0
30.0,76.0268,311.05
30.0,76.1074,311.07
30.0,76.1879,311.08
30.0,76.2685,311.09
30.0,76.349,311.09
30.0,76.4295,311.08
30.0,76.5101,311.06
30.0,76.5906,311.04
30.0,76.6711,311.02
30.0,76.7517,311.01
30.0,76.9128,310.97
30.0,76.9933,310.96
30.0,77.0738,310.94
30.0,77.1544,310.93
30.0,77.2349,310.93
30.0,77.3154,310.92
30.0,77.396,310.92
30.0,77.4765,310.92
30.0,77.557,310.93
30.0,77.6376,310.94
30.0,77.7181,310.96
30.0,77.7987,310.99
30.0,77.8792,311.02
30.0,77.9597,311.06
30.0,78.0403,311.1
30.0,78.1208,311.14
30.0,78.2013,311.18
30.0,78.2819,311.22
30.0,78.443,311.3
30.0,78.5235,311.33
30.0,78.604,311.36
30.0,78.6846,311.39
30.0,78.7651,311.41
30.0,78.8456,311.42
30.0,78.9262,311.42
30.0,79.0067,311.41
30.0,79.0872,311.39
30.0,79.1678,311.35
30.0,79.2483,311.29
30.0,79.3289,311.23
30.0,79.4094,311.16
30.0,79.4899,311.09
30.0,79.5705,311.02
30.0,79.651,310.96
30.0,79.7315,310.9
30.0,79.8121,310.86
30.0,79.8926,310.83
30.0,80.0537,310.8
30.0,80.1342,310.8
30.0,80.2953,310.81
30.0,80.3758,310.82
30.0,80.4564,310.83
30.0,80.5369,310.83
30.0,80.6174,310.83
30.0,80.698,310.82
30.0,80.7785,310.81
30.0,80.8591,310.79
30.0,80.9396,310.77
30.0,81.0201,310.75
30.0,81.1007,310.73
30.0,81.1812,310.73
30.0,81.2617,310.72
30.0,81.3423,310.73
30.0,81.4228,310.74
30.0,81.5034,310.76
30.0,81.6644,310.79
30.0,81.745,310.81
30.0,81.8255,310.81
30.0,81.906,310.82
30.0,81.9866,310.81
30.0,82.0671,310.81
30.0,82.1477,310.8
30.0,82.2282,310.8
30.0,82.3087,310.81
30.0,82.3893,310.82
30.0,82.4698,310.84
30.0,82.5503,310.87
30.0,82.6309,310.91
30.0,82.7919,311.02
30.0,82.8725,311.07
30.0,82.953,311.13
30.0,83.1141,311.22
30.0,83.1946,311.25
30.0,83.2752,311.25
30.0,83.4362,311.22
30.0,83.5168,311.18
30.0,83.5973,311.14
30.0,83.6779,311.09
30.0,83.7584,311.04
30.0,83.8389,311.01
30.0,83.9195,310.98
30.0,84.0,310.97
29.9329,72.0,310.65
29.9329,72.0805,310.65
29.9329,72.1611,310.64
29.9329,72.2416,310.64
29.9329,72.3221,310.64
29.9329,72.4027,310.64
29.9329,72.5638,310.68
29.9329,72.6443,310.74
29.9329,72.7248,310.8
29.9329,72.8054,310.89
29.9329,72.8859,311.0
29.9329,72.9664,311.14
29.9329,73.047,311.31
29.9329,73.1275,311.53
29.9329,73.2081,311.8
29.9329,73.2886,312.11
29.9329,73.3691,312.45
29.9329,73.4497,312.81
29.9329,73.5302,313.16
29.9329,73.6107,313.49
29.9329,73.6913,313.74
29.9329,73.7718,313.91
29.9329,73.8523,313.96
29.9329,73.9329,313.9
29.9329,74.0134,313.73
29.9329,74.094,313.47
29.9329,74.1745,313.15
29.9329,74.255,312.8
29.9329,74.3356,312.45
29.9329,74.4161,312.14
29.9329,74.4966,311.86
29.9329,74.5772,311.63
29.9329,74.6577,311.46
29.9329,74.7383,311.32
29.9329,74.8993,311.15
29.9329,74.9799,311.1
29.9329,75.0604,311.05
29.9329,75.1409,311.0
29.9329,75.3826,310.95
29.9329,75.4631,310.94
29.9329,75.5436,310.94
29.9329,75.6242,310.95
29.9329,75.7047,310.97
29.9329,75.7852,310.99
29.9329,75.8658,311.02
29.9329,75.9463,311.04
29.9329,76.0268,311.07
29.9329,76.1074,311.08
29.9329,76.1879,311.09
29.9329,76.2685,311.1
29.9329,76.349,311.09
29.9329,76.4295,311.08
29.9329,76.5101,311.07
29.9329,76.5906,311.05
29.9329,76.6711,311.03
29.9329,76.7517,311.01
29.9329,76.8322,310.99
29.9329,76.9128,310.98
29.9329,76.9933,310.97
29.9329,77.0738,310.95
29.9329,77.1544,310.94
29.9329,77.2349,310.94
29.9329,77.3154,310.93
29.9329,77.396,310.93
29.9329,77.4765,310.93
29.9329,77.557,310.94
29.9329,77.6376,310.95
29.9329,77.7181,310.97
29.9329,77.7987,311.0
29.9329,77.8792,311.03
29.9329,77.9597,311.07
29.9329,78.0403,311.11
29.9329,78.1208,311.15
29.9329,78.2013,311.19
29.9329,78.2819,311.23
29.9329,78.3624,311.27
29.9329,78.443,311.3
29.9329,78.5235,311.33
29.9329,78.604,311.36
29.9329,78.6846,311.39
29.9329,78.7651,311.41
29.9329,78.8456,311.42
29.9329,78.9262,311.42
29.9329,79.0067,311.41
29.9329,79.0872,311.39
29.9329,79.1678,311.35
29.9329,79.2483,311.3
29.9329,79.3289,311.24
29.9329,79.4094,311.17
29.9329,79.4899,311.1
29.9329,79.5705,311.03
29.9329,79.651,310.97
29.9329,79.7315,310.92
29.9329,79.8121,310.88
29.9329,79.8926,310.85
29.9329,79.9732,310.83
29.9329,80.0537,310.83
29.9329,80.1342,310.82
29.9329,80.2953,310.83
29.9329,80.3758,310.84
29.9329,80.4564,310.85
29.9329,80.5369,310.85
29.9329,80.6174,310.85
29.9329,80.698,310.84
29.9329,80.7785,310.83
29.9329,80.8591,310.81
29.9329,80.9396,310.79
29.9329,81.0201,310.77
29.9329,81.1007,310.75
29.9329,81.1812,310.74
29.9329,81.2617,310.74
29.9329,81.3423,310.74
29.9329,81.4228,310.75
29.9329,81.5034,310.77
29.9329,81.5839,310.79
29.9329,81.6644,310.8
29.9329,81.745,310.81
29.9329,81.8255,310.82
29.9329,81.906,310.82
29.9329,81.9866,310.82
29.9329,82.0671,310.82
29.9329,82.1477,310.81
29.9329,82.2282,310.81
29.9329,82.3087,310.82
29.9329,82.3893,310.83
29.9329,82.4698,310.85
29.9329,82.5503,310.88
29.9329,82.7114,310.97
29.9329,82.7919,311.03
29.9329,82.8725,311.08
29.9329,82.953,311.14
29.9329,83.0336,311.19
29.9329,83.1141,311.23
29.9329,83.1946,311.25
29.9329,83.2752,311.26
29.9329,83.3557,311.25
29.9329,83.4362,311.22
29.9329,83.5168,311.19
29.9329,83.5973,311.14
29.9329,83.6779,311.1
29.9329,83.8389,311.02
29.9329,83.9195,310.99
29.9329,84.0,310.98
29.8658,72.0,310.68
29.8658,72.0805,310.68
29.8658,72.1611,310.67
29.8658,72.2416,310.67
29.8658,72.3221,310.67
29.8658,72.4027,310.68
29.8658,72.4832,310.69
29.8658,72.5638,310.71
29.8658,72.6443,310.74
29.8658,72.7248,310.84
29.8658,72.8054,310.92
29.8658,72.8859,311.03
29.8658,72.9664,311.17
29.8658,73.047,311.34
29.8658,73.1275,311.56
29.8658,73.2081,311.82
29.8658,73.2886,312.12
29.8658,73.3691,312.46
29.8658,73.4497,312.81
29.8658,73.5302,313.16
29.8658,73.6107,313.48
29.8658,73.6913,313.73
29.8658,73.7718,313.89
29.8658,73.8523,313.94
29.8658,73.9329,313.88
29.8658,74.0134,313.7
29.8658,74.094,313.44
29.8658,74.1745,313.13
29.8658,74.255,312.78
29.8658,74.3356,312.44
29.8658,74.4161,312.12
29.8658,74.4966,311.85
29.8658,74.5772,311.63
29.8658,74.6577,311.45
29.8658,74.8993,311.16
29.8658,74.9799,311.11
29.8658,75.0604,311.04
29.8658,75.1409,311.02
29.8658,75.2215,311.0
29.8658,75.302,310.98
29.8658,75.3826,310.97
29.8658,75.4631,310.97
29.8658,75.5436,310.97
29.8658,75.6242,310.98
29.8658,75.7047,310.99
29.8658,75.7852,311.01
29.8658,75.8658,311.04
29.8658,75.9463,311.06
29.8658,76.0268,311.08
29.8658,76.1074,311.1
