lat,lon,lst_k
30.0,72.0,320.79
30.0,72.0805,320.79
30.0,72.1611,320.78
30.0,72.2416,320.76
30.0,72.3221,320.75
30.0,72.4027,320.73
30.0,72.4832,320.71
30.0,72.5638,320.69
30.0,72.6443,320.68
30.0,72.7248,320.72
30.0,72.8054,320.75
30.0,72.8859,320.81
30.0,72.9664,320.9
30.0,73.047,321.03
30.0,73.1275,321.22
30.0,73.2081,321.45
30.0,73.2886,321.74
30.0,73.3691,322.06
30.0,73.4497,322.41
30.0,73.5302,322.75
30.0,73.6107,323.06
30.0,73.6913,323.3
30.0,73.7718,323.45
30.0,73.8523,323.5
30.0,73.9329,323.43
30.0,74.094,322.99
30.0,74.1745,322.66
30.0,74.255,322.31
30.0,74.3356,321.97
30.0,74.4161,321.65
30.0,74.4966,321.37
30.0,74.5772,321.16
30.0,74.6577,321.0
30.0,74.7383,320.9
30.0,74.8993,320.85
30.0,74.9799,320.88
30.0,75.0604,320.89
30.0,75.1409,320.96
30.0,75.2215,321.02
30.0,75.302,321.07
30.0,75.3826,321.09
30.0,75.4631,321.1
30.0,75.5436,321.09
30.0,75.6242,321.06
30.0,75.7047,321.02
30.0,75.7852,320.96
30.0,75.8658,320.91
30.0,76.0268,320.8
30.0,76.1879,320.71
30.0,76.349,320.66
30.0,76.4295,320.64
30.0,76.5101,320.63
30.0,76.5906,320.62
30.0,76.7517,320.64
30.0,76.8322,320.66
30.0,76.9128,320.69
30.0,76.9933,320.74
30.0,77.0738,320.8
30.0,77.1544,320.87
30.0,77.2349,320.95
30.0,77.3154,321.03
30.0,77.396,321.11
30.0,77.4765,321.19
30.0,77.557,321.26
30.0,77.6376,321.33
30.0,77.7181,321.39
30.0,77.7987,321.44
30.0,77.8792,321.49
30.0,77.9597,321.53
30.0,78.0403,321.56
30.0,78.1208,321.57
30.0,78.2013,321.57
30.0,78.2819,321.55
30.0,78.3624,321.51
30.0,78.443,321.44
30.0,78.5235,321.35
30.0,78.604,321.24
30.0,78.6846,321.12
30.0,78.7651,320.98
30.0,78.8456,320.86
30.0,78.9262,320.74
30.0,79.0067,320.64
30.0,79.0872,320.56
30.0,79.1678,320.5
30.0,79.2483,320.46
30.0,79.3289,320.44
30.0,79.4094,320.43
30.0,79.4899,320.44
30.0,79.5705,320.44
30.0,79.651,320.45
30.0,79.7315,320.46
30.0,79.8121,320.48
30.0,79.8926,320.49
30.0,79.9732,320.52
30.0,80.0537,320.55
30.0,80.1342,320.58
30.0,80.2148,320.63
30.0,80.2953,320.68
30.0,80.3758,320.72
30.0,80.4564,320.77
30.0,80.698,320.84
30.0,80.7785,320.84
30.0,80.8591,320.83
30.0,80.9396,320.82
30.0,81.0201,320.79
30.0,81.1007,320.77
30.0,81.1812,320.74
30.0,81.2617,320.72
30.0,81.3423,320.7
30.0,81.4228,320.68
30.0,81.5034,320.66
30.0,81.5839,320.65
30.0,81.6644,320.64
30.0,81.745,320.63
30.0,81.8255,320.63
30.0,81.906,320.63
30.0,81.9866,320.63
30.0,82.0671,320.64
30.0,82.1477,320.64
30.0,82.2282,320.65
30.0,82.3087,320.65
30.0,82.3893,320.66
30.0,82.4698,320.66
30.0,82.5503,320.67
30.0,82.6309,320.68
30.0,82.7114,320.69
30.0,82.7919,320.7
30.0,82.953,320.74
30.0,83.0336,320.77
30.0,83.1141,320.8
30.0,83.1946,320.82
30.0,83.2752,320.85
30.0,83.3557,320.87
30.0,83.4362,320.87
30.0,83.5168,320.87
30.0,83.5973,320.85
30.0,83.6779,320.83
30.0,83.7584,320.8
30.0,83.8389,320.77
30.0,83.9195,320.75
30.0,84.0,320.74
29.9329,72.0,320.79
29.9329,72.0805,320.79
29.9329,72.1611,320.78
29.9329,72.2416,320.77
29.9329,72.3221,320.75
29.9329,72.4027,320.74
29.9329,72.4832,320.72
29.9329,72.5638,320.7
29.9329,72.6443,320.72
29.9329,72.7248,320.73
29.9329,72.8054,320.76
29.9329,72.9664,320.91
29.9329,73.047,321.05
29.9329,73.1275,321.24
29.9329,73.2081,321.48
29.9329,73.2886,321.77
29.9329,73.3691,322.1
29.9329,73.4497,322.45
29.9329,73.5302,322.8
29.9329,73.6107,323.12
29.9329,73.6913,323.36
29.9329,73.7718,323.52
29.9329,73.8523,323.56
29.9329,73.9329,323.49
29.9329,74.0134,323.32
29.9329,74.094,323.05
29.9329,74.1745,322.72
29.9329,74.255,322.37
29.9329,74.3356,322.01
29.9329,74.4161,321.69
29.9329,74.4966,321.41
29.9329,74.5772,321.19
29.9329,74.6577,321.03
29.9329,74.7383,320.93
29.9329,74.8188,320.88
29.9329,74.8993,320.87
29.9329,74.9799,320.9
29.9329,75.0604,320.94
29.9329,75.1409,320.98
29.9329,75.2215,321.04
29.9329,75.302,321.08
29.9329,75.3826,321.11
29.9329,75.4631,321.12
29.9329,75.5436,321.1
29.9329,75.6242,321.07
29.9329,75.7047,321.03
29.9329,75.7852,320.98
29.9329,75.8658,320.92
29.9329,75.9463,320.86
29.9329,76.0268,320.81
29.9329,76.1074,320.76
29.9329,76.1879,320.73
29.9329,76.2685,320.69
29.9329,76.349,320.67
29.9329,76.4295,320.65
29.9329,76.5101,320.64
29.9329,76.5906,320.64
29.9329,76.6711,320.64
29.9329,76.7517,320.66
29.9329,76.8322,320.68
29.9329,76.9128,320.71
29.9329,76.9933,320.76
29.9329,77.0738,320.82
29.9329,77.1544,320.89
29.9329,77.2349,320.96
29.9329,77.3154,321.04
29.9329,77.396,321.12
29.9329,77.4765,321.19
29.9329,77.557,321.26
29.9329,77.6376,321.32
29.9329,77.7181,321.38
29.9329,77.7987,321.43
29.9329,77.8792,321.48
29.9329,77.9597,321.52
29.9329,78.0403,321.55
29.9329,78.1208,321.57
29.9329,78.2013,321.57
29.9329,78.2819,321.55
29.9329,78.3624,321.51
29.9329,78.443,321.45
29.9329,78.5235,321.36
29.9329,78.604,321.25
29.9329,78.6846,321.13
29.9329,78.7651,321.0
29.9329,78.8456,320.88
29.9329,79.0067,320.66
29.9329,79.0872,320.58
29.9329,79.1678,320.52
29.9329,79.2483,320.49
29.9329,79.3289,320.47
29.9329,79.4094,320.46
29.9329,79.4899,320.46
29.9329,79.5705,320.47
29.9329,79.7315,320.48
29.9329,79.8121,320.49
29.9329,79.8926,320.51
29.9329,79.9732,320.53
29.9329,80.1342,320.6
29.9329,80.2148,320.64
29.9329,80.2953,320.69
29.9329,80.3758,320.74
29.9329,80.4564,320.78
29.9329,80.5369,320.82
29.9329,80.6174,320.85
29.9329,80.698,320.86
29.9329,80.7785,320.86
29.9329,80.8591,320.85
29.9329,80.9396,320.84
29.9329,81.0201,320.81
29.9329,81.1007,320.79
29.9329,81.1812,320.76
29.9329,81.2617,320.74
29.9329,81.3423,320.72
29.9329,81.4228,320.7
29.9329,81.5034,320.68
29.9329,81.5839,320.67
29.9329,81.6644,320.65
29.9329,81.745,320.65
29.9329,81.8255,320.64
29.9329,81.906,320.64
29.9329,81.9866,320.64
29.9329,82.0671,320.64
29.9329,82.1477,320.65
29.9329,82.2282,320.65
29.9329,82.3087,320.66
29.9329,82.3893,320.66
29.9329,82.4698,320.67
29.9329,82.5503,320.67
29.9329,82.6309,320.68
29.9329,82.7114,320.7
29.9329,82.7919,320.71
29.9329,82.8725,320.73
29.9329,82.953,320.75
29.9329,83.0336,320.78
29.9329,83.1141,320.81
29.9329,83.1946,320.84
29.9329,83.2752,320.86
29.9329,83.3557,320.88
29.9329,83.4362,320.88
29.9329,83.5168,320.88
29.9329,83.5973,320.86
29.9329,83.6779,320.84
29.9329,83.7584,320.81
29.9329,83.8389,320.78
29.9329,83.9195,320.76
29.9329,84.0,320.75
29.8658,72.0,320.78
29.8658,72.0805,320.78
29.8658,72.2416,320.76
29.8658,72.3221,320.75
29.8658,72.4027,320.73
29.8658,72.4832,320.72
29.8658,72.5638,320.71
29.8658,72.6443,320.69
29.8658,72.7248,320.74
29.8658,72.8054,320.77
29.8658,72.8859,320.83
29.8658,72.9664,320.92
29.8658,73.047,321.05
29.8658,73.1275,321.23
29.8658,73.2081,321.47
29.8658,73.2886,321.75
29.8658,73.3691,322.07
29.8658,73.4497,322.42
29.8658,73.5302,322.76
29.8658,73.6913,323.31
29.8658,73.7718,323.46
29.8658,73.8523,323.51
29.8658,73.9329,323.44
29.8658,74.094,323.01
29.8658,74.1745,322.69
29.8658,74.255,322.35
29.8658,74.3356,322.01
29.8658,74.4161,321.69
29.8658,74.4966,321.42
29.8658,74.5772,321.21
29.8658,74.6577,321.05
29.8658,74.7383,320.96
29.8658,74.8188,320.91
29.8658,74.8993,320.9
29.8658,74.9799,320.92
29.8658,75.0604,320.93
29.8658,75.1409,321.0
29.8658,75.2215,321.05
29.8658,75.302,321.1
29.8658,75.3826,321.12
29.8658,75.4631,321.13
29.8658,75.5436,321.12
29.8658,75.6242,321.08
29.8658,75.7047,321.04
29.8658,75.7852,320.99
29.8658,75.8658,320.93
29.8658,75.9463,320.88
29.8658,76.0268,320.82
29.8658,76.1074,320.78
29.8658,76.1879,320.74
29.8658,76.2685,320.71
29.8658,76.349,320.69
29.8658,76.4295,320.68
29.8658,76.5101,320.67
29.8658,76.5906,320.66
29.8658,76.6711,320.67
29.8658,76.7517,320.68
29.8658,76.8322,320.7
29.8658,76.9128,320.74
29.8658,76.9933,320.78
29.8658,77.0738,320.84
29.8658,77.1544,320.9
29.8658,77.2349,320.97
29.8658,77.3154,321.04
29.8658,77.396,321.11
29.8658,77.4765,321.18
29.8658,77.557,321.25
29.8658,77.6376,321.31
29.8658,77.7181,321.36
29.8658,77.7987,321.41
29.8658,77.8792,321.46
29.8658,77.9597,321.5
29.8658,78.0403,321.53
29.8658,78.1208,321.55
29.8658,78.2819,321.54
29.8658,78.3624,321.5
29.8658,78.443,321.44
29.8658,78.5235,321.36
29.8658,78.604,321.26
29.8658,78.6846,321.14
29.8658,78.7651,321.02
29.8658,78.8456,320.9
29.8658,78.9262,320.79
29.8658,79.0067,320.7
29.8658,79.0872,320.62
29.8658,79.1678,320.56
29.8658,79.2483,320.52
29.8658,79.3289,320.5
29.8658,79.4094,320.49
29.8658,79.4899,320.49
29.8658,79.651,320.5
29.8658,79.7315,320.51
29.8658,79.8121,320.52
29.8658,79.8926,320.53
29.8658,79.9732,320.55
29.8658,80.0537,320.58
29.8658,80.1342,320.62
29.8658,80.2953,320.71
29.8658,80.3758,320.76
29.8658,80.4564,320.8
29.8658,80.5369,320.84
29.8658,80.6174,320.86
29.8658,80.698,320.88
29.8658,80.7785,320.88
29.8658,80.8591,320.87
29.8658,80.9396,320.86
29.8658,81.0201,320.84
29.8658,81.1007,320.82
29.8658,81.1812,320.79
29.8658,81.2617,320.77
29.8658,81.3423,320.75
29.8658,81.4228,320.72
29.8658,81.5034,320.71
29.8658,81.5839,320.69
29.8658,81.6644,320.67
29.8658,81.745,320.66
29.8658,81.8255,320.65
29.8658,81.906,320.65
29.8658,81.9866,320.64
29.8658,82.0671,320.64
29.8658,82.1477,320.64
29.8658,82.2282,320.65
29.8658,82.3893,320.66
29.8658,82.4698,320.66
29.8658,82.5503,320.67
29.8658,82.6309,320.69
29.8658,82.7114,320.7
29.8658,82.7919,320.72
29.8658,82.8725,320.74
29.8658,82.953,320.77
29.8658,83.0336,320.79
29.8658,83.1141,320.82
29.8658,83.1946,320.85
29.8658,83.2752,320.87
29.8658,83.3557,320.89
29.8658,83.4362,320.89
29.8658,83.5168,320.88
29.8658,83.5973,320.87
29.8658,83.7584,320.82
29.8658,83.8389,320.79
29.8658,84.0,320.76
29.7987,72.0,320.76
29.7987,72.0805,320.76
