lat,lon,lst_k
30.0,72.0,310.6
30.0,72.0805,310.61
30.0,72.1611,310.62
30.0,72.2416,310.63
30.0,72.3221,310.64
30.0,72.4027,310.65
30.0,72.4832,310.64
30.0,72.5638,310.63
30.0,72.6443,310.6
30.0,72.7248,310.63
30.0,72.8054,310.64
30.0,72.8859,310.67
30.0,72.9664,310.74
30.0,73.047,310.87
30.0,73.1275,311.06
30.0,73.2081,311.32
30.0,73.2886,311.64
30.0,73.3691,312.02
30.0,73.4497,312.44
30.0,73.5302,312.85
30.0,73.6107,313.23
30.0,73.6913,313.52
30.0,73.7718,313.71
30.0,73.8523,313.77
30.0,73.9329,313.68
30.0,74.0134,313.47
30.0,74.094,313.15
30.0,74.255,312.33
30.0,74.3356,311.9
30.0,74.4966,311.19
30.0,74.5772,310.93
30.0,74.6577,310.74
30.0,74.8188,310.55
30.0,74.8993,310.52
30.0,74.9799,310.53
30.0,75.0604,310.53
30.0,75.2215,310.64
30.0,75.302,310.69
30.0,75.3826,310.73
30.0,75.4631,310.77
30.0,75.5436,310.8
30.0,75.6242,310.82
30.0,75.7047,310.84
30.0,75.7852,310.84
30.0,75.8658,310.84
30.0,75.9463,310.84
30.0,76.0268,310.84
30.0,76.1074,310.84
30.0,76.1879,310.84
30.0,76.2685,310.85
30.0,76.349,310.87
30.0,76.4295,310.9
30.0,76.5101,310.94
30.0,76.5906,310.98
30.0,76.6711,311.03
30.0,76.7517,311.08
30.0,76.8322,311.13
30.0,76.9128,311.18
30.0,76.9933,311.22
30.0,77.0738,311.25
30.0,77.1544,311.27
30.0,77.2349,311.28
30.0,77.3154,311.27
30.0,77.396,311.26
30.0,77.4765,311.23
30.0,77.557,311.2
30.0,77.6376,311.17
30.0,77.7181,311.13
30.0,77.7987,311.09
30.0,77.8792,311.04
30.0,77.9597,311.0
30.0,78.0403,310.96
30.0,78.1208,310.91
30.0,78.2013,310.87
30.0,78.2819,310.83
30.0,78.3624,310.78
30.0,78.5235,310.71
30.0,78.604,310.68
30.0,78.6846,310.66
30.0,78.7651,310.66
30.0,78.8456,310.66
30.0,78.9262,310.67
30.0,79.0067,310.69
30.0,79.0872,310.72
30.0,79.1678,310.75
30.0,79.2483,310.78
30.0,79.3289,310.82
30.0,79.4094,310.86
30.0,79.4899,310.89
30.0,79.5705,310.92
30.0,79.651,310.95
30.0,79.7315,310.97
30.0,79.8121,310.98
30.0,79.8926,310.99
30.0,79.9732,310.99
30.0,80.0537,310.99
30.0,80.1342,310.98
30.0,80.2148,310.96
30.0,80.2953,310.94
30.0,80.3758,310.91
30.0,80.4564,310.88
30.0,80.5369,310.84
30.0,80.6174,310.81
30.0,80.698,310.77
30.0,80.7785,310.73
30.0,80.8591,310.69
30.0,80.9396,310.65
30.0,81.0201,310.62
30.0,81.1007,310.58
30.0,81.1812,310.55
30.0,81.2617,310.53
30.0,81.3423,310.51
30.0,81.4228,310.49
30.0,81.5034,310.48
30.0,81.5839,310.47
30.0,81.6644,310.46
30.0,81.745,310.45
30.0,81.8255,310.44
30.0,81.906,310.43
30.0,81.9866,310.42
30.0,82.0671,310.41
30.0,82.1477,310.42
30.0,82.2282,310.43
30.0,82.3087,310.45
30.0,82.3893,310.48
30.0,82.4698,310.52
30.0,82.5503,310.55
30.0,82.6309,310.59
30.0,82.7114,310.62
30.0,82.7919,310.65
30.0,82.8725,310.68
30.0,82.953,310.71
30.0,83.0336,310.73
30.0,83.1141,310.76
30.0,83.1946,310.8
30.0,83.2752,310.84
30.0,83.3557,310.89
30.0,83.4362,310.94
30.0,83.5168,310.99
30.0,83.5973,311.05
30.0,83.6779,311.1
30.0,83.7584,311.15
30.0,83.8389,311.19
30.0,83.9195,311.22
30.0,84.0,311.23
29.9329,72.0,310.63
29.9329,72.0805,310.63
29.9329,72.1611,310.64
29.9329,72.2416,310.65
29.9329,72.3221,310.66
29.9329,72.4027,310.67
