lat,lon,lst_k
30.0,72.0,300.48
30.0,72.0805,300.49
30.0,72.1611,300.49
30.0,72.3221,300.51
30.0,72.4027,300.52
30.0,72.4832,300.53
30.0,72.5638,300.54
30.0,72.6443,300.54
30.0,72.7248,300.6
30.0,72.8054,300.65
30.0,72.8859,300.71
30.0,72.9664,300.81
30.0,73.047,300.94
30.0,73.1275,301.11
30.0,73.2081,301.33
30.0,73.2886,301.59
30.0,73.3691,301.89
30.0,73.4497,302.21
30.0,73.5302,302.52
30.0,73.6107,302.81
30.0,73.6913,303.04
30.0,73.7718,303.19
30.0,73.8523,303.24
30.0,73.9329,303.19
30.0,74.0134,303.03
30.0,74.1745,302.49
30.0,74.255,302.15
30.0,74.3356,301.8
30.0,74.4161,301.46
30.0,74.7383,300.44
30.0,74.8188,300.29
30.0,74.9799,300.1
30.0,75.0604,300.01
30.0,75.1409,300.0
30.0,75.2215,299.99
30.0,75.3826,300.01
30.0,75.4631,300.03
30.0,75.5436,300.06
30.0,75.6242,300.08
30.0,75.7047,300.11
30.0,75.7852,300.14
30.0,75.8658,300.17
30.0,75.9463,300.19
30.0,76.1074,300.21
30.0,76.1879,300.21
30.0,76.2685,300.2
30.0,76.4295,300.15
30.0,76.5101,300.11
30.0,76.5906,300.08
30.0,76.6711,300.06
30.0,76.7517,300.04
30.0,76.8322,300.04
30.0,76.9128,300.05
30.0,76.9933,300.07
30.0,77.0738,300.1
30.0,77.1544,300.15
30.0,77.3154,300.26
30.0,77.396,300.31
30.0,77.4765,300.36
30.0,77.557,300.4
30.0,77.6376,300.43
30.0,77.7181,300.45
30.0,77.7987,300.45
30.0,77.8792,300.44
30.0,77.9597,300.42
30.0,78.0403,300.39
30.0,78.1208,300.36
30.0,78.2013,300.34
30.0,78.2819,300.32
30.0,78.3624,300.31
30.0,78.443,300.3
30.0,78.5235,300.31
30.0,78.604,300.32
30.0,78.6846,300.34
30.0,78.7651,300.35
30.0,78.8456,300.37
30.0,79.0067,300.37
30.0,79.0872,300.36
30.0,79.1678,300.33
30.0,79.2483,300.3
30.0,79.4094,300.22
30.0,79.4899,300.18
30.0,79.5705,300.16
30.0,79.651,300.14
30.0,79.7315,300.14
30.0,79.8121,300.16
30.0,79.8926,300.19
30.0,80.0537,300.26
30.0,80.1342,300.3
30.0,80.2148,300.34
30.0,80.2953,300.37
30.0,80.3758,300.38
30.0,80.4564,300.39
30.0,80.5369,300.39
30.0,80.698,300.37
30.0,80.7785,300.35
30.0,80.8591,300.35
30.0,80.9396,300.35
30.0,81.0201,300.36
30.0,81.1007,300.38
30.0,81.1812,300.42
30.0,81.2617,300.48
30.0,81.3423,300.54
30.0,81.4228,300.6
30.0,81.5034,300.66
30.0,81.5839,300.72
30.0,81.6644,300.76
30.0,81.745,300.78
30.0,81.8255,300.78
30.0,81.906,300.76
30.0,81.9866,300.72
30.0,82.0671,300.67
30.0,82.1477,300.61
30.0,82.2282,300.54
30.0,82.3087,300.47
30.0,82.3893,300.4
30.0,82.5503,300.3
30.0,82.6309,300.27
30.0,82.7114,300.25
30.0,82.7919,300.24
30.0,82.8725,300.24
30.0,82.953,300.26
30.0,83.0336,300.28
30.0,83.1141,300.32
30.0,83.1946,300.35
30.0,83.2752,300.39
30.0,83.3557,300.43
30.0,83.4362,300.47
30.0,83.5168,300.49
30.0,83.5973,300.52
30.0,83.6779,300.53
30.0,83.7584,300.54
30.0,83.8389,300.55
30.0,83.9195,300.55
30.0,84.0,300.55
29.9329,72.0,300.49
29.9329,72.0805,300.49
29.9329,72.1611,300.5
29.9329,72.2416,300.51
29.9329,72.3221,300.52
29.9329,72.4027,300.53
29.9329,72.4832,300.53
29.9329,72.5638,300.54
29.9329,72.6443,300.58
29.9329,72.7248,300.61
29.9329,72.8054,300.66
29.9329,72.8859,300.72
29.9329,72.9664,300.82
29.9329,73.047,300.95
29.9329,73.1275,301.13
29.9329,73.2081,301.35
29.9329,73.2886,301.62
29.9329,73.3691,301.93
29.9329,73.4497,302.25
29.9329,73.5302,302.57
29.9329,73.6107,302.87
29.9329,73.6913,303.11
29.9329,73.7718,303.26
29.9329,73.8523,303.32
29.9329,73.9329,303.26
29.9329,74.0134,303.1
29.9329,74.1745,302.55
29.9329,74.255,302.21
29.9329,74.3356,301.85
29.9329,74.4161,301.5
29.9329,74.4966,301.19
29.9329,74.5772,300.91
29.9329,74.6577,300.67
29.9329,74.7383,300.48
29.9329,74.8188,300.33
29.9329,74.8993,300.21
29.9329,74.9799,300.13
29.9329,75.0604,300.07
29.9329,75.1409,300.02
29.9329,75.2215,300.02
29.9329,75.302,300.02
29.9329,75.3826,300.04
29.9329,75.4631,300.06
29.9329,75.5436,300.08
29.9329,75.6242,300.11
29.9329,75.7047,300.14
29.9329,75.7852,300.16
29.9329,75.8658,300.19
29.9329,75.9463,300.21
29.9329,76.0268,300.23
29.9329,76.1074,300.23
29.9329,76.1879,300.23
29.9329,76.2685,300.22
29.9329,76.349,300.2
29.9329,76.4295,300.17
29.9329,76.5101,300.14
29.9329,76.6711,300.09
29.9329,76.7517,300.07
29.9329,76.8322,300.07
29.9329,76.9128,300.08
29.9329,76.9933,300.1
29.9329,77.0738,300.13
29.9329,77.1544,300.17
29.9329,77.2349,300.22
29.9329,77.3154,300.28
29.9329,77.396,300.33
29.9329,77.4765,300.38
29.9329,77.557,300.43
29.9329,77.7987,300.47
29.9329,77.8792,300.46
29.9329,77.9597,300.44
29.9329,78.1208,300.38
29.9329,78.2013,300.35
29.9329,78.2819,300.33
29.9329,78.3624,300.32
29.9329,78.443,300.32
29.9329,78.5235,300.32
29.9329,78.604,300.33
29.9329,78.6846,300.35
29.9329,78.7651,300.37
29.9329,78.8456,300.38
29.9329,78.9262,300.39
29.9329,79.0067,300.39
29.9329,79.0872,300.38
29.9329,79.1678,300.36
29.9329,79.2483,300.33
29.9329,79.3289,300.29
29.9329,79.4094,300.25
29.9329,79.4899,300.22
29.9329,79.5705,300.19
29.9329,79.651,300.18
29.9329,79.7315,300.18
29.9329,79.8121,300.19
29.9329,79.8926,300.22
29.9329,79.9732,300.26
29.9329,80.0537,300.29
29.9329,80.2148,300.36
29.9329,80.2953,300.39
29.9329,80.3758,300.4
29.9329,80.4564,300.41
29.9329,80.5369,300.41
29.9329,80.6174,300.4
29.9329,80.698,300.39
29.9329,80.7785,300.37
29.9329,80.8591,300.37
29.9329,80.9396,300.37
29.9329,81.0201,300.38
29.9329,81.1007,300.41
29.9329,81.1812,300.45
29.9329,81.2617,300.5
29.9329,81.3423,300.56
29.9329,81.4228,300.62
29.9329,81.5034,300.68
29.9329,81.5839,300.74
29.9329,81.6644,300.77
29.9329,81.745,300.79
29.9329,81.8255,300.79
29.9329,81.906,300.77
29.9329,81.9866,300.73
29.9329,82.0671,300.68
29.9329,82.1477,300.61
29.9329,82.2282,300.55
29.9329,82.3087,300.48
29.9329,82.3893,300.41
29.9329,82.4698,300.36
29.9329,82.5503,300.31
29.9329,82.6309,300.27
29.9329,82.7114,300.25
29.9329,82.7919,300.24
29.9329,82.8725,300.25
29.9329,82.953,300.26
29.9329,83.0336,300.29
29.9329,83.1141,300.32
29.9329,83.1946,300.36
29.9329,83.2752,300.4
29.9329,83.3557,300.44
29.9329,83.4362,300.47
29.9329,83.5168,300.5
29.9329,83.5973,300.52
29.9329,83.6779,300.54
29.9329,83.7584,300.55
29.9329,83.8389,300.56
29.9329,83.9195,300.56
29.9329,84.0,300.56
29.8658,72.0,300.48
29.8658,72.0805,300.48
29.8658,72.1611,300.49
29.8658,72.2416,300.5
29.8658,72.3221,300.51
29.8658,72.4027,300.52
29.8658,72.4832,300.53
29.8658,72.5638,300.54
29.8658,72.6443,300.55
29.8658,72.8054,300.66
29.8658,72.8859,300.72
29.8658,72.9664,300.82
29.8658,73.047,300.95
29.8658,73.1275,301.12
29.8658,73.2081,301.34
29.8658,73.2886,301.6
29.8658,73.3691,301.9
29.8658,73.4497,302.22
29.8658,73.5302,302.54
29.8658,73.6107,302.83
29.8658,73.7718,303.22
29.8658,73.8523,303.27
29.8658,73.9329,303.22
29.8658,74.0134,303.07
29.8658,74.094,302.83
29.8658,74.1745,302.53
29.8658,74.255,302.19
29.8658,74.3356,301.85
29.8658,74.4161,301.51
29.8658,74.4966,301.2
29.8658,74.5772,300.93
29.8658,74.6577,300.7
29.8658,74.7383,300.51
29.8658,74.8188,300.36
29.8658,74.8993,300.25
29.8658,74.9799,300.17
29.8658,75.0604,300.08
29.8658,75.1409,300.06
29.8658,75.2215,300.06
29.8658,75.3826,300.07
29.8658,75.4631,300.09
29.8658,75.5436,300.11
29.8658,75.6242,300.14
29.8658,75.7047,300.16
29.8658,75.7852,300.19
29.8658,75.8658,300.22
29.8658,75.9463,300.24
29.8658,76.1074,300.26
29.8658,76.1879,300.25
29.8658,76.2685,300.24
29.8658,76.349,300.22
29.8658,76.4295,300.2
29.8658,76.5101,300.17
29.8658,76.5906,300.15
29.8658,76.6711,300.13
29.8658,76.7517,300.11
29.8658,76.8322,300.11
29.8658,76.9128,300.12
29.8658,76.9933,300.14
29.8658,77.0738,300.17
29.8658,77.1544,300.21
29.8658,77.2349,300.26
29.8658,77.3154,300.31
29.8658,77.396,300.37
29.8658,77.4765,300.42
29.8658,77.557,300.46
29.8658,77.6376,300.49
29.8658,77.7181,300.5
29.8658,77.8792,300.49
29.8658,77.9597,300.46
29.8658,78.0403,300.43
29.8658,78.1208,300.4
29.8658,78.2013,300.38
29.8658,78.2819,300.35
29.8658,78.3624,300.34
29.8658,78.443,300.33
29.8658,78.5235,300.34
29.8658,78.604,300.35
29.8658,78.6846,300.36
29.8658,78.7651,300.38
29.8658,78.8456,300.4
29.8658,78.9262,300.41
29.8658,79.0067,300.42
29.8658,79.0872,300.41
29.8658,79.1678,300.39
29.8658,79.2483,300.37
29.8658,79.3289,300.34
29.8658,79.4094,300.3
29.8658,79.4899,300.27
29.8658,79.5705,300.25
29.8658,79.651,300.24
29.8658,79.7315,300.24
29.8658,79.8121,300.25
29.8658,79.8926,300.27
29.8658,79.9732,300.3
29.8658,80.0537,300.34
29.8658,80.2148,300.4
29.8658,80.2953,300.42
29.8658,80.3758,300.43
29.8658,80.4564,300.44
29.8658,80.5369,300.43
29.8658,80.6174,300.42
29.8658,80.698,300.41
29.8658,80.7785,300.4
29.8658,80.8591,300.39
29.8658,80.9396,300.39
29.8658,81.0201,300.41
29.8658,81.1007,300.44
29.8658,81.1812,300.48
29.8658,81.2617,300.53
29.8658,81.3423,300.59
29.8658,81.4228,300.65
29.8658,81.5034,300.71
29.8658,81.5839,300.76
29.8658,81.6644,300.79
29.8658,81.745,300.81
29.8658,81.8255,300.8
29.8658,81.906,300.78
29.8658,81.9866,300.74
29.8658,82.0671,300.68
29.8658,82.1477,300.62
29.8658,82.2282,300.55
29.8658,82.3893,300.42
29.8658,82.4698,300.36
29.8658,82.5503,300.31
29.8658,82.6309,300.28
29.8658,82.7114,300.25
29.8658,82.7919,300.24
29.8658,82.8725,300.25
29.8658,82.953,300.26
29.8658,83.0336,300.29
29.8658,83.1141,300.32
29.8658,83.1946,300.36
29.8658,83.2752,300.4
29.8658,83.3557,300.44
29.8658,83.4362,300.47
29.8658,83.5168,300.5
29.8658,83.5973,300.53
29.8658,83.6779,300.55
29.8658,83.7584,300.56
29.8658,83.8389,300.57
29.8658,83.9195,300.57
29.8658,84.0,300.57
29.7987,72.0,300.46
29.7987,72.0805,300.47
29.7987,72.1611,300.47
29.7987,72.2416,300.48
29.7987,72.3221,300.49
29.7987,72.4832,300.52
29.7987,72.5638,300.53
29.7987,72.6443,300.54
29.7987,72.7248,300.6
29.7987,72.8054,300.65
29.7987,72.8859,300.71
29.7987,72.9664,300.8
29.7987,73.047,300.93
29.7987,73.1275,301.09
29.7987,73.2081,301.29
29.7987,73.2886,301.54
29.7987,73.3691,301.82
29.7987,73.4497,302.12
29.7987,73.5302,302.42
29.7987,73.6107,302.69
29.7987,73.6913,302.92
29.7987,73.7718,303.06
29.7987,73.8523,303.12
29.7987,73.9329,303.07
29.7987,74.094,302.71
29.7987,74.1745,302.43
29.7987,74.255,302.12
29.7987,74.3356,301.8
29.7987,74.4161,301.48
29.7987,74.4966,301.19
29.7987,74.5772,300.94
29.7987,74.6577,300.72
29.7987,74.7383,300.55
29.7987,74.8188,300.41
29.7987,74.8993,300.3
29.7987,74.9799,300.22
29.7987,75.0604,300.14
29.7987,75.1409,300.12
29.7987,75.2215,300.11
29.7987,75.302,300.11
29.7987,75.3826,300.12
29.7987,75.4631,300.13
29.7987,75.5436,300.15
29.7987,75.6242,300.17
29.7987,75.7047,300.2
29.7987,75.7852,300.22
29.7987,75.8658,300.24
29.7987,75.9463,300.26
29.7987,76.0268,300.28
29.7987,76.1074,300.28
29.7987,76.1879,300.28
29.7987,76.2685,300.27
29.7987,76.349,300.26
29.7987,76.4295,300.24
29.7987,76.5101,300.21
29.7987,76.5906,300.19
29.7987,76.6711,300.18
29.7987,76.7517,300.16
29.7987,76.8322,300.16
29.7987,76.9128,300.17
29.7987,76.9933,300.19
29.7987,77.0738,300.22
29.7987,77.1544,300.26
29.7987,77.2349,300.31
29.7987,77.3154,300.36
29.7987,77.396,300.41
29.7987,77.4765,300.45
29.7987,77.557,300.49
29.7987,77.6376,300.52
29.7987,77.7181,300.54
29.7987,77.7987,300.54
29.7987,77.8792,300.52
29.7987,77.9597,300.5
29.7987,78.0403,300.47
29.7987,78.1208,300.43
29.7987,78.2013,300.4
29.7987,78.2819,300.37
29.7987,78.3624,300.36
29.7987,78.5235,300.35
29.7987,78.604,300.36
29.7987,78.6846,300.38
29.7987,78.7651,300.4
29.7987,78.8456,300.42
29.7987,78.9262,300.44
29.7987,79.0067,300.45
29.7987,79.0872,300.45
29.7987,79.1678,300.44
29.7987,79.2483,300.42
29.7987,79.3289,300.39
29.7987,79.4094,300.36
29.7987,79.4899,300.34
29.7987,79.5705,300.32
29.7987,79.651,300.31
29.7987,79.7315,300.31
29.7987,79.8121,300.32
29.7987,79.8926,300.34
29.7987,79.9732,300.37
29.7987,80.0537,300.4
29.7987,80.1342,300.42
29.7987,80.2148,300.44
29.7987,80.2953,300.46
29.7987,80.3758,300.47
29.7987,80.4564,300.47
29.7987,80.5369,300.46
29.7987,80.6174,300.45
29.7987,80.698,300.43
29.7987,80.7785,300.42
29.7987,80.8591,300.42
29.7987,80.9396,300.43
29.7987,81.0201,300.44
29.7987,81.1007,300.47
29.7987,81.1812,300.51
29.7987,81.2617,300.56
29.7987,81.3423,300.62
29.7987,81.4228,300.68
29.7987,81.5034,300.73
29.7987,81.5839,300.78
29.7987,81.6644,300.81
29.7987,81.745,300.82
29.7987,81.8255,300.81
29.7987,81.906,300.78
29.7987,81.9866,300.74
29.7987,82.0671,300.68
29.7987,82.1477,300.62
29.7987,82.3087,300.48
29.7987,82.3893,300.42
29.7987,82.4698,300.36
29.7987,82.5503,300.31
29.7987,82.6309,300.28
29.7987,82.7114,300.25
29.7987,82.7919,300.24
29.7987,82.8725,300.24
29.7987,82.953,300.26
29.7987,83.0336,300.28
29.7987,83.1141,300.32
29.7987,83.1946,300.36
29.7987,83.2752,300.4
29.7987,83.3557,300.44
29.7987,83.4362,300.47
29.7987,83.5168,300.5
29.7987,83.6779,300.55
29.7987,83.7584,300.56
29.7987,83.8389,300.57
29.7987,83.9195,300.58
29.7987,84.0,300.58
29.7315,72.0,300.44
29.7315,72.0805,300.45
29.7315,72.2416,300.46
29.7315,72.3221,300.47
29.7315,72.4027,300.49
29.7315,72.4832,300.5
29.7315,72.5638,300.51
29.7315,72.6443,300.52
29.7315,72.7248,300.59
29.7315,72.8054,300.63
29.7315,72.8859,300.69
29.7315,72.9664,300.77
29.7315,73.047,300.89
29.7315,73.1275,301.03
29.7315,73.2081,301.22
29.7315,73.2886,301.44
29.7315,73.4497,301.96
29.7315,73.5302,302.23
29.7315,73.6107,302.48
29.7315,73.6913,302.68
29.7315,73.7718,302.82
29.7315,73.8523,302.87
29.7315,74.0134,302.71
29.7315,74.094,302.52
29.7315,74.1745,302.27
29.7315,74.255,301.99
29.7315,74.3356,301.7
29.7315,74.4161,301.42
29.7315,74.4966,301.17
29.7315,74.5772,300.94
29.7315,74.6577,300.74
29.7315,74.7383,300.58
29.7315,74.8188,300.45
29.7315,74.8993,300.35
29.7315,74.9799,300.28
29.7315,75.0604,300.2
29.7315,75.1409,300.18
29.7315,75.2215,300.17
29.7315,75.302,300.16
29.7315,75.3826,300.17
29.7315,75.4631,300.18
29.7315,75.5436,300.2
29.7315,75.6242,300.21
29.7315,75.7047,300.23
29.7315,75.7852,300.25
29.7315,75.8658,300.27
29.7315,75.9463,300.29
29.7315,76.0268,300.3
29.7315,76.1074,300.31
29.7315,76.1879,300.31
29.7315,76.2685,300.3
29.7315,76.349,300.29
29.7315,76.4295,300.28
29.7315,76.5101,300.26
29.7315,76.5906,300.25
29.7315,76.6711,300.23
29.7315,76.7517,300.23
29.7315,76.8322,300.23
29.7315,76.9933,300.25
29.7315,77.1544,300.31
29.7315,77.2349,300.36
29.7315,77.3154,300.4
29.7315,77.396,300.45
29.7315,77.4765,300.5
29.7315,77.557,300.53
29.7315,77.6376,300.56
29.7315,77.7987,300.57
29.7315,77.8792,300.56
29.7315,77.9597,300.53
29.7315,78.1208,300.46
29.7315,78.2013,300.43
29.7315,78.2819,300.4
29.7315,78.443,300.37
29.7315,78.5235,300.37
29.7315,78.604,300.38
29.7315,78.6846,300.4
29.7315,78.7651,300.42
29.7315,78.8456,300.44
29.7315,78.9262,300.47
29.7315,79.0067,300.48
29.7315,79.0872,300.49
29.7315,79.1678,300.49
29.7315,79.2483,300.48
29.7315,79.3289,300.46
29.7315,79.4094,300.44
29.7315,79.4899,300.41
29.7315,79.5705,300.4
29.7315,79.651,300.39
29.7315,79.7315,300.39
29.7315,79.8121,300.4
29.7315,79.8926,300.42
29.7315,79.9732,300.44
29.7315,80.0537,300.46
29.7315,80.1342,300.48
29.7315,80.2148,300.49
29.7315,80.2953,300.5
29.7315,80.3758,300.5
29.7315,80.4564,300.5
29.7315,80.5369,300.49
29.7315,80.6174,300.47
29.7315,80.698,300.46
29.7315,80.7785,300.45
29.7315,80.8591,300.45
29.7315,80.9396,300.46
29.7315,81.0201,300.48
29.7315,81.1007,300.51
29.7315,81.1812,300.55
29.7315,81.2617,300.6
29.7315,81.3423,300.65
29.7315,81.4228,300.71
29.7315,81.5034,300.76
29.7315,81.5839,300.79
29.7315,81.6644,300.82
29.7315,81.745,300.83
29.7315,81.8255,300.81
29.7315,81.9866,300.74
29.7315,82.0671,300.68
29.7315,82.1477,300.62
29.7315,82.2282,300.55
29.7315,82.3087,300.48
29.7315,82.3893,300.42
29.7315,82.4698,300.36
29.7315,82.5503,300.31
29.7315,82.6309,300.27
29.7315,82.7114,300.25
29.7315,82.7919,300.24
29.7315,82.8725,300.24
29.7315,82.953,300.26
29.7315,83.0336,300.28
29.7315,83.1141,300.31
29.7315,83.1946,300.35
29.7315,83.2752,300.39
29.7315,83.3557,300.43
29.7315,83.4362,300.47
29.7315,83.5168,300.5
29.7315,83.5973,300.53
29.7315,83.6779,300.55
29.7315,83.7584,300.56
29.7315,83.8389,300.57
29.7315,83.9195,300.58
29.7315,84.0,300.58
29.6644,72.0805,300.43
29.6644,72.1611,300.44
29.6644,72.2416,300.44
29.6644,72.3221,300.46
29.6644,72.4027,300.47
29.6644,72.5638,300.5
29.6644,72.6443,300.51
29.6644,72.7248,300.57
29.6644,72.8054,300.61
29.6644,72.8859,300.66
29.6644,72.9664,300.74
29.6644,73.047,300.84
29.6644,73.1275,300.96
29.6644,73.2081,301.13
29.6644,73.2886,301.32
29.6644,73.3691,301.53
29.6644,73.4497,301.77
29.6644,73.5302,302.0
29.6644,73.6107,302.22
29.6644,73.6913,302.4
29.6644,73.7718,302.51
29.6644,73.8523,302.56
29.6644,73.9329,302.53
29.6644,74.0134,302.43
29.6644,74.094,302.27
29.6644,74.1745,302.06
29.6644,74.255,301.83
29.6644,74.3356,301.58
29.6644,74.4161,301.34
29.6644,74.4966,301.12
29.6644,74.5772,300.92
29.6644,74.6577,300.76
29.6644,74.7383,300.61
29.6644,74.8188,300.5
29.6644,74.8993,300.41
29.6644,74.9799,300.34
29.6644,75.0604,300.27
29.6644,75.1409,300.24
29.6644,75.2215,300.23
29.6644,75.302,300.22
29.6644,75.3826,300.22
29.6644,75.4631,300.23
29.6644,75.5436,300.24
29.6644,75.7047,300.27
29.6644,75.7852,300.28
29.6644,75.8658,300.3
29.6644,75.9463,300.31
29.6644,76.0268,300.33
29.6644,76.1074,300.33
29.6644,76.2685,300.34
29.6644,76.349,300.33
29.6644,76.4295,300.33
29.6644,76.5101,300.32
29.6644,76.6711,300.3
29.6644,76.7517,300.3
29.6644,76.8322,300.3
29.6644,76.9128,300.31
29.6644,76.9933,300.32
29.6644,77.0738,300.35
29.6644,77.1544,300.38
29.6644,77.2349,300.5
29.6644,77.3154,300.46
29.6644,77.396,300.5
29.6644,77.4765,300.54
29.6644,77.557,300.58
29.6644,77.6376,300.6
29.6644,77.7181,300.61
29.6644,77.7987,300.61
29.6644,77.8792,300.6
29.6644,77.9597,300.57
29.6644,78.0403,300.53
29.6644,78.1208,300.49
29.6644,78.2013,300.45
29.6644,78.2819,300.42
29.6644,78.443,300.38
29.6644,78.5235,300.38
29.6644,78.604,300.39
29.6644,78.6846,300.41
29.6644,78.7651,300.44
29.6644,78.8456,300.47
29.6644,78.9262,300.5
29.6644,79.0067,300.52
29.6644,79.0872,300.53
29.6644,79.1678,300.54
29.6644,79.2483,300.54
29.6644,79.3289,300.53
29.6644,79.4094,300.51
29.6644,79.4899,300.5
29.6644,79.5705,300.48
29.6644,79.651,300.48
29.6644,79.8121,300.48
29.6644,79.8926,300.5
29.6644,79.9732,300.51
29.6644,80.0537,300.53
29.6644,80.1342,300.54
29.6644,80.2148,300.55
29.6644,80.2953,300.55
29.6644,80.3758,300.54
29.6644,80.4564,300.53
29.6644,80.5369,300.52
29.6644,80.6174,300.5
29.6644,80.698,300.49
29.6644,80.7785,300.48
29.6644,80.8591,300.48
29.6644,80.9396,300.49
29.6644,81.0201,300.51
