lat,lon,lst_k
30.0,72.0,316.51
30.0,72.0805,316.52
30.0,72.1611,316.53
30.0,72.2416,316.54
30.0,72.3221,316.56
30.0,72.4027,316.57
30.0,72.4832,316.59
30.0,72.5638,316.6
30.0,72.7248,316.66
30.0,72.8054,316.71
30.0,72.8859,316.78
30.0,72.9664,316.88
30.0,73.047,317.02
30.0,73.1275,317.22
30.0,73.2081,317.46
30.0,73.2886,317.76
30.0,73.3691,318.1
30.0,73.4497,318.47
30.0,73.5302,318.83
30.0,73.6107,319.16
30.0,73.6913,319.42
30.0,73.7718,319.59
30.0,73.8523,319.64
30.0,73.9329,319.57
30.0,74.0134,319.4
30.0,74.094,319.12
30.0,74.1745,318.79
30.0,74.255,318.42
30.0,74.3356,318.04
30.0,74.4161,317.69
30.0,74.4966,317.39
30.0,74.5772,317.13
30.0,74.6577,316.92
30.0,74.7383,316.77
30.0,74.8188,316.65
30.0,74.8993,316.57
30.0,74.9799,316.51
30.0,75.0604,316.45
30.0,75.1409,316.46
30.0,75.2215,316.47
30.0,75.302,316.5
30.0,75.3826,316.53
30.0,75.4631,316.57
30.0,75.5436,316.62
30.0,75.6242,316.67
30.0,75.7047,316.72
30.0,75.7852,316.76
30.0,75.8658,316.79
30.0,75.9463,316.82
30.0,76.0268,316.84
30.0,76.1074,316.86
30.0,76.1879,316.87
30.0,76.2685,316.89
30.0,76.349,316.9
30.0,76.4295,316.9
30.0,76.5101,316.9
30.0,76.5906,316.9
30.0,76.6711,316.89
30.0,76.7517,316.87
30.0,76.8322,316.84
30.0,76.9128,316.81
30.0,76.9933,316.77
30.0,77.0738,316.73
30.0,77.1544,316.7
30.0,77.2349,316.67
30.0,77.3154,316.64
30.0,77.396,316.61
30.0,77.4765,316.59
30.0,77.557,316.58
30.0,77.6376,316.56
30.0,77.7181,316.55
30.0,77.7987,316.53
30.0,77.8792,316.52
30.0,77.9597,316.5
30.0,78.0403,316.48
30.0,78.1208,316.47
30.0,78.2013,316.46
30.0,78.2819,316.46
30.0,78.3624,316.46
30.0,78.443,316.46
30.0,78.5235,316.46
30.0,78.604,316.47
30.0,78.6846,316.47
30.0,78.7651,316.47
30.0,78.8456,316.47
30.0,78.9262,316.46
30.0,79.0067,316.46
30.0,79.0872,316.45
30.0,79.1678,316.44
