lat,lon,lst_k
30.0,72.0,299.6
30.0,72.0805,299.61
30.0,72.1611,299.63
30.0,72.2416,299.66
30.0,72.3221,299.69
30.0,72.4027,299.71
30.0,72.4832,299.73
30.0,72.5638,299.74
30.0,72.6443,299.74
30.0,72.7248,299.78
30.0,72.8859,299.85
30.0,72.9664,299.93
30.0,73.047,300.05
30.0,73.1275,300.22
30.0,73.2081,300.45
30.0,73.2886,300.73
30.0,73.3691,301.05
30.0,73.4497,301.4
30.0,73.5302,301.75
30.0,73.6107,302.07
30.0,73.6913,302.33
30.0,73.7718,302.5
30.0,73.8523,302.56
30.0,73.9329,302.51
30.0,74.094,302.12
30.0,74.1745,301.81
30.0,74.255,301.48
30.0,74.3356,301.13
30.0,74.4161,300.81
30.0,74.4966,300.53
30.0,74.5772,300.28
30.0,74.6577,300.08
30.0,74.7383,299.93
30.0,74.8993,299.72
30.0,74.9799,299.67
30.0,75.0604,299.6
30.0,75.1409,299.61
30.0,75.2215,299.62
30.0,75.302,299.64
30.0,75.3826,299.67
30.0,75.4631,299.7
30.0,75.5436,299.72
30.0,75.6242,299.75
30.0,75.7047,299.76
30.0,75.7852,299.77
30.0,75.8658,299.77
30.0,75.9463,299.76
30.0,76.0268,299.75
30.0,76.1074,299.75
30.0,76.1879,299.75
30.0,76.2685,299.76
30.0,76.349,299.79
30.0,76.4295,299.83
30.0,76.5101,299.87
30.0,76.5906,299.92
30.0,76.6711,299.96
30.0,76.7517,300.0
30.0,76.8322,300.02
30.0,76.9128,300.02
30.0,76.9933,299.99
30.0,77.0738,299.95
30.0,77.1544,299.88
30.0,77.2349,299.81
30.0,77.3154,299.72
30.0,77.396,299.64
30.0,77.4765,299.56
30.0,77.557,299.5
30.0,77.6376,299.45
30.0,77.7181,299.42
30.0,77.7987,299.42
30.0,77.8792,299.43
30.0,77.9597,299.46
30.0,78.0403,299.5
30.0,78.1208,299.55
30.0,78.2013,299.61
30.0,78.2819,299.67
30.0,78.3624,299.74
30.0,78.443,299.8
30.0,78.5235,299.85
30.0,78.604,299.9
30.0,78.6846,299.94
30.0,78.7651,299.96
30.0,78.9262,299.98
30.0,79.0067,299.97
30.0,79.0872,299.95
30.0,79.1678,299.92
30.0,79.2483,299.88
30.0,79.3289,299.83
30.0,79.4094,299.78
30.0,79.4899,299.73
30.0,79.5705,299.68
30.0,79.651,299.64
30.0,79.7315,299.61
30.0,79.8926,299.58
30.0,79.9732,299.58
30.0,80.0537,299.59
30.0,80.1342,299.6
30.0,80.2148,299.62
30.0,80.2953,299.65
30.0,80.3758,299.67
30.0,80.4564,299.7
30.0,80.5369,299.72
30.0,80.6174,299.74
30.0,80.698,299.76
30.0,80.7785,299.77
30.0,80.8591,299.78
30.0,80.9396,299.79
30.0,81.1007,299.79
30.0,81.1812,299.8
30.0,81.2617,299.8
30.0,81.4228,299.79
30.0,81.5839,299.75
30.0,81.6644,299.72
30.0,81.745,299.68
30.0,81.8255,299.64
30.0,81.906,299.58
30.0,81.9866,299.52
30.0,82.1477,299.39
30.0,82.2282,299.33
30.0,82.3087,299.28
30.0,82.3893,299.24
30.0,82.4698,299.22
30.0,82.5503,299.21
30.0,82.6309,299.22
30.0,82.7114,299.24
30.0,82.7919,299.28
30.0,82.8725,299.32
30.0,82.953,299.36
30.0,83.0336,299.41
30.0,83.1141,299.45
30.0,83.1946,299.49
30.0,83.2752,299.52
30.0,83.3557,299.55
30.0,83.4362,299.58
30.0,83.5168,299.61
30.0,83.5973,299.64
30.0,83.6779,299.67
30.0,83.7584,299.7
30.0,83.8389,299.72
30.0,83.9195,299.73
30.0,84.0,299.74
29.9329,72.0,299.62
29.9329,72.0805,299.63
29.9329,72.1611,299.65
29.9329,72.2416,299.67
29.9329,72.3221,299.7
29.9329,72.4027,299.73
29.9329,72.4832,299.74
29.9329,72.5638,299.75
29.9329,72.6443,299.78
29.9329,72.7248,299.79
29.9329,72.8054,299.82
29.9329,72.8859,299.86
