lat,lon,lst_k
30.0,72.0,320.74
30.0,72.0805,320.74
30.0,72.1611,320.73
30.0,72.2416,320.72
30.0,72.3221,320.71
30.0,72.4027,320.68
30.0,72.4832,320.66
30.0,72.5638,320.62
30.0,72.6443,320.59
30.0,72.7248,320.62
30.0,72.8054,320.64
30.0,72.8859,320.7
30.0,72.9664,320.81
30.0,73.047,320.98
30.0,73.1275,321.23
30.0,73.2081,321.55
30.0,73.2886,321.94
30.0,73.3691,322.39
30.0,73.4497,322.87
30.0,73.5302,323.34
30.0,73.6107,323.78
30.0,73.6913,324.14
30.0,73.7718,324.38
30.0,73.8523,324.49
30.0,73.9329,324.44
30.0,74.0134,324.26
30.0,74.094,323.97
30.0,74.1745,323.59
30.0,74.255,323.17
30.0,74.3356,322.74
30.0,74.4161,322.34
30.0,74.4966,321.99
30.0,74.5772,321.69
30.0,74.6577,321.45
30.0,74.7383,321.27
30.0,74.8188,321.14
30.0,74.8993,321.05
30.0,74.9799,320.98
30.0,75.0604,320.91
30.0,75.1409,320.9
30.0,75.2215,320.9
30.0,75.302,320.9
30.0,75.3826,320.92
30.0,75.4631,320.94
30.0,75.5436,320.97
30.0,75.6242,321.01
30.0,75.7047,321.04
30.0,75.7852,321.08
30.0,75.8658,321.11
30.0,75.9463,321.14
30.0,76.0268,321.17
30.0,76.1074,321.19
30.0,76.1879,321.2
30.0,76.2685,321.21
30.0,76.349,321.21
30.0,76.4295,321.21
30.0,76.5101,321.2
30.0,76.5906,321.19
30.0,76.7517,321.16
30.0,76.8322,321.15
30.0,76.9128,321.14
30.0,76.9933,321.14
30.0,77.0738,321.15
30.0,77.1544,321.17
30.0,77.2349,321.19
30.0,77.3154,321.21
30.0,77.396,321.23
30.0,77.4765,321.25
30.0,77.557,321.26
30.0,77.6376,321.27
30.0,77.7181,321.26
30.0,77.7987,321.24
30.0,77.8792,321.22
30.0,77.9597,321.18
30.0,78.0403,321.14
30.0,78.1208,321.1
30.0,78.2013,321.05
30.0,78.2819,321.0
30.0,78.3624,320.95
30.0,78.443,320.9
30.0,78.5235,320.85
30.0,78.604,320.81
30.0,78.6846,320.78
30.0,78.7651,320.75
30.0,78.8456,320.73
30.0,78.9262,320.72
30.0,79.0067,320.71
30.0,79.0872,320.72
30.0,79.1678,320.74
30.0,79.2483,320.76
30.0,79.3289,320.8
30.0,79.4094,320.83
30.0,79.4899,320.88
30.0,79.651,320.96
30.0,79.7315,320.99
30.0,79.8121,321.02
30.0,79.8926,321.04
30.0,79.9732,321.06
30.0,80.0537,321.07
30.0,80.1342,321.08
30.0,80.2148,321.09
30.0,80.2953,321.09
30.0,80.3758,321.09
30.0,80.4564,321.09
30.0,80.5369,321.09
30.0,80.6174,321.08
30.0,80.698,321.07
30.0,80.7785,321.04
30.0,80.8591,321.02
30.0,80.9396,320.98
30.0,81.0201,320.95
30.0,81.1007,320.92
30.0,81.1812,320.89
30.0,81.2617,320.87
30.0,81.3423,320.87
30.0,81.4228,320.88
