lat,lon,lst_k
30.0,72.0,322.34
30.0,72.0805,322.35
30.0,72.1611,322.37
30.0,72.2416,322.4
30.0,72.3221,322.42
30.0,72.4027,322.43
30.0,72.4832,322.44
30.0,72.6443,322.41
30.0,72.8054,322.44
30.0,72.8859,322.48
30.0,72.9664,322.55
30.0,73.047,322.67
30.0,73.1275,322.85
30.0,73.2081,323.09
30.0,73.3691,323.76
30.0,73.4497,324.14
30.0,73.5302,324.53
30.0,73.6107,324.88
30.0,73.6913,325.16
30.0,73.7718,325.35
30.0,73.8523,325.42
30.0,73.9329,325.37
30.0,74.0134,325.2
30.0,74.094,324.94
30.0,74.1745,324.62
30.0,74.255,324.27
30.0,74.3356,323.92
30.0,74.4161,323.61
30.0,74.4966,323.35
30.0,74.5772,323.14
30.0,74.6577,322.99
30.0,74.7383,322.89
30.0,74.8188,322.82
30.0,74.8993,322.78
30.0,74.9799,322.75
30.0,75.0604,322.68
30.0,75.2215,322.62
30.0,75.302,322.56
30.0,75.3826,322.5
30.0,75.4631,322.43
30.0,75.5436,322.37
30.0,75.6242,322.31
30.0,75.7047,322.27
30.0,75.7852,322.24
30.0,75.8658,322.23
30.0,75.9463,322.23
30.0,76.0268,322.23
30.0,76.1074,322.25
30.0,76.1879,322.26
30.0,76.2685,322.27
30.0,76.349,322.26
30.0,76.4295,322.26
30.0,76.5101,322.24
30.0,76.5906,322.22
30.0,76.6711,322.19
30.0,76.7517,322.17
30.0,76.8322,322.15
30.0,76.9933,322.16
30.0,77.0738,322.17
30.0,77.1544,322.2
30.0,77.2349,322.24
30.0,77.3154,322.28
30.0,77.396,322.32
30.0,77.4765,322.36
30.0,77.557,322.39
30.0,77.6376,322.41
30.0,77.7181,322.42
30.0,77.7987,322.41
30.0,77.8792,322.39
30.0,77.9597,322.37
30.0,78.0403,322.34
30.0,78.1208,322.31
30.0,78.2013,322.3
30.0,78.2819,322.29
30.0,78.3624,322.3
30.0,78.443,322.32
30.0,78.5235,322.35
30.0,78.604,322.39
30.0,78.6846,322.43
30.0,78.7651,322.46
30.0,78.8456,322.49
30.0,78.9262,322.5
30.0,79.0067,322.5
30.0,79.0872,322.49
30.0,79.1678,322.47
30.0,79.4094,322.36
30.0,79.4899,322.33
30.0,79.5705,322.3
30.0,79.651,322.27
30.0,79.7315,322.26
30.0,79.8121,322.26
30.0,79.8926,322.26
30.0,79.9732,322.27
30.0,80.0537,322.28
30.0,80.1342,322.29
30.0,80.2148,322.29
30.0,80.2953,322.28
30.0,80.3758,322.26
30.0,80.4564,322.23
30.0,80.5369,322.19
30.0,80.6174,322.14
30.0,80.698,322.09
30.0,80.7785,322.03
30.0,80.8591,321.99
30.0,80.9396,321.94
30.0,81.0201,321.91
30.0,81.1007,321.89
30.0,81.1812,321.88
30.0,81.2617,321.88
30.0,81.3423,321.89
30.0,81.4228,321.91
30.0,81.5034,321.93
30.0,81.6644,321.97
30.0,81.745,321.98
30.0,81.8255,321.98
30.0,82.0671,321.97
30.0,82.1477,321.96
30.0,82.3087,321.93
30.0,82.3893,321.92
30.0,82.4698,321.91
30.0,82.5503,321.9
30.0,82.6309,321.89
30.0,82.7114,321.88
30.0,82.7919,321.87
30.0,82.8725,321.86
30.0,82.953,321.85
30.0,83.0336,321.86
30.0,83.1141,321.87
30.0,83.1946,321.9
30.0,83.2752,321.95
30.0,83.3557,322.01
30.0,83.4362,322.1
30.0,83.5168,322.2
30.0,83.5973,322.31
30.0,83.6779,322.42
30.0,83.7584,322.52
30.0,83.8389,322.61
30.0,83.9195,322.68
30.0,84.0,322.71
29.9329,72.0,322.35
29.9329,72.0805,322.37
29.9329,72.1611,322.38
29.9329,72.2416,322.41
29.9329,72.3221,322.43
29.9329,72.4027,322.44
29.9329,72.4832,322.44
29.9329,72.5638,322.43
29.9329,72.6443,322.45
29.9329,72.7248,322.44
29.9329,72.8054,322.45
29.9329,72.8859,322.49
29.9329,72.9664,322.56
29.9329,73.047,322.68
29.9329,73.1275,322.87
29.9329,73.2081,323.12
29.9329,73.2886,323.43
29.9329,73.3691,323.79
29.9329,73.4497,324.19
29.9329,73.5302,324.58
29.9329,73.6107,324.93
29.9329,73.6913,325.22
29.9329,73.7718,325.41
29.9329,73.8523,325.48
29.9329,73.9329,325.43
29.9329,74.0134,325.26
29.9329,74.094,324.99
29.9329,74.1745,324.67
29.9329,74.255,324.31
29.9329,74.3356,323.96
29.9329,74.4161,323.64
29.9329,74.4966,323.37
29.9329,74.5772,323.16
29.9329,74.6577,323.0
29.9329,74.7383,322.9
29.9329,74.8188,322.83
29.9329,74.8993,322.79
29.9329,74.9799,322.75
29.9329,75.0604,322.72
29.9329,75.1409,322.66
29.9329,75.2215,322.62
29.9329,75.302,322.57
29.9329,75.3826,322.51
29.9329,75.4631,322.44
29.9329,75.5436,322.38
29.9329,75.6242,322.33
29.9329,75.7047,322.29
29.9329,75.7852,322.26
29.9329,75.8658,322.25
29.9329,75.9463,322.25
29.9329,76.0268,322.26
29.9329,76.1074,322.27
29.9329,76.1879,322.29
29.9329,76.2685,322.29
29.9329,76.349,322.29
29.9329,76.4295,322.28
29.9329,76.5101,322.27
29.9329,76.5906,322.24
29.9329,76.6711,322.22
29.9329,76.8322,322.18
29.9329,76.9128,322.18
29.9329,76.9933,322.18
29.9329,77.0738,322.2
29.9329,77.1544,322.23
29.9329,77.3154,322.3
29.9329,77.396,322.34
29.9329,77.4765,322.38
29.9329,77.557,322.41
29.9329,77.6376,322.43
29.9329,77.7181,322.43
29.9329,77.7987,322.42
29.9329,77.8792,322.41
29.9329,77.9597,322.38
29.9329,78.1208,322.33
29.9329,78.2013,322.32
29.9329,78.2819,322.31
29.9329,78.3624,322.32
29.9329,78.443,322.34
29.9329,78.5235,322.37
29.9329,78.604,322.41
29.9329,78.6846,322.44
29.9329,78.7651,322.48
29.9329,78.8456,322.5
29.9329,78.9262,322.51
29.9329,79.0067,322.51
29.9329,79.0872,322.5
29.9329,79.1678,322.48
29.9329,79.2483,322.45
29.9329,79.3289,322.41
29.9329,79.4094,322.38
29.9329,79.4899,322.34
29.9329,79.5705,322.31
29.9329,79.651,322.29
29.9329,79.7315,322.28
29.9329,79.8121,322.27
29.9329,79.8926,322.28
29.9329,79.9732,322.29
29.9329,80.2148,322.31
29.9329,80.2953,322.3
29.9329,80.3758,322.28
29.9329,80.4564,322.25
29.9329,80.5369,322.21
29.9329,80.6174,322.16
29.9329,80.698,322.11
29.9329,80.7785,322.06
29.9329,80.8591,322.01
29.9329,80.9396,321.97
29.9329,81.0201,321.94
29.9329,81.1007,321.92
29.9329,81.1812,321.91
29.9329,81.2617,321.91
29.9329,81.3423,321.92
29.9329,81.4228,321.93
29.9329,81.5034,321.95
29.9329,81.6644,321.98
29.9329,81.745,322.0
29.9329,81.8255,322.0
29.9329,81.906,322.0
29.9329,81.9866,321.99
29.9329,82.0671,321.99
29.9329,82.1477,321.97
29.9329,82.2282,321.96
29.9329,82.3087,321.95
29.9329,82.3893,321.94
29.9329,82.4698,321.94
29.9329,82.5503,321.93
29.9329,82.6309,321.92
29.9329,82.7114,321.91
29.9329,82.7919,321.9
29.9329,82.8725,321.89
29.9329,82.953,321.89
29.9329,83.0336,321.89
29.9329,83.1141,321.9
29.9329,83.1946,321.93
29.9329,83.2752,321.98
29.9329,83.3557,322.04
29.9329,83.4362,322.13
29.9329,83.5168,322.22
29.9329,83.5973,322.33
29.9329,83.6779,322.44
29.9329,83.7584,322.55
29.9329,83.8389,322.63
29.9329,83.9195,322.7
29.9329,84.0,322.73
29.8658,72.0,322.37
29.8658,72.0805,322.38
29.8658,72.1611,322.39
29.8658,72.2416,322.41
29.8658,72.3221,322.43
29.8658,72.4027,322.44
29.8658,72.4832,322.44
29.8658,72.5638,322.43
29.8658,72.6443,322.41
29.8658,72.7248,322.44
29.8658,72.8054,322.45
29.8658,72.8859,322.48
