lat,lon,lst_k
30.0,72.0,300.69
30.0,72.0805,300.68
30.0,72.1611,300.67
30.0,72.2416,300.65
30.0,72.3221,300.63
30.0,72.4027,300.61
30.0,72.4832,300.59
30.0,72.5638,300.57
30.0,72.6443,300.55
30.0,72.7248,300.59
30.0,72.8054,300.61
30.0,72.8859,300.65
30.0,72.9664,300.73
30.0,73.047,300.84
30.0,73.1275,300.99
30.0,73.2081,301.2
30.0,73.2886,301.45
30.0,73.3691,301.75
30.0,73.4497,302.08
30.0,73.5302,302.41
30.0,73.6107,302.73
30.0,73.6913,302.99
30.0,73.7718,303.17
30.0,73.8523,303.24
30.0,73.9329,303.2
30.0,74.0134,303.06
30.0,74.1745,302.5
30.0,74.255,302.14
30.0,74.3356,301.76
30.0,74.4161,301.4
30.0,74.4966,301.06
30.0,74.5772,300.76
30.0,74.6577,300.5
30.0,74.7383,300.29
30.0,74.8188,300.12
30.0,74.8993,299.98
30.0,74.9799,299.88
30.0,75.0604,299.78
30.0,75.1409,299.75
30.0,75.2215,299.75
30.0,75.302,299.76
30.0,75.3826,299.79
30.0,75.4631,299.83
30.0,75.5436,299.89
30.0,75.6242,299.95
30.0,75.7047,300.01
30.0,75.7852,300.08
30.0,75.8658,300.13
30.0,75.9463,300.17
30.0,76.0268,300.2
30.0,76.1074,300.22
30.0,76.2685,300.22
30.0,76.349,300.21
30.0,76.4295,300.2
30.0,76.5101,300.18
30.0,76.5906,300.18
30.0,76.6711,300.17
30.0,76.7517,300.18
30.0,76.8322,300.19
30.0,76.9128,300.21
30.0,76.9933,300.23
30.0,77.0738,300.25
30.0,77.1544,300.26
30.0,77.2349,300.27
30.0,77.3154,300.28
30.0,77.396,300.28
30.0,77.4765,300.28
30.0,77.557,300.29
30.0,77.6376,300.3
30.0,77.7181,300.31
30.0,77.7987,300.33
30.0,77.8792,300.35
30.0,77.9597,300.37
30.0,78.2013,300.42
30.0,78.2819,300.41
30.0,78.3624,300.41
30.0,78.443,300.4
30.0,78.5235,300.38
30.0,78.604,300.36
30.0,78.6846,300.34
30.0,78.7651,300.32
30.0,78.8456,300.3
30.0,78.9262,300.28
30.0,79.0067,300.25
30.0,79.0872,300.22
30.0,79.1678,300.18
30.0,79.2483,300.14
30.0,79.3289,300.1
30.0,79.4094,300.05
30.0,79.4899,300.01
30.0,79.5705,299.98
30.0,79.651,299.96
30.0,79.7315,299.96
30.0,79.8121,299.97
30.0,79.9732,300.03
30.0,80.0537,300.08
30.0,80.1342,300.13
30.0,80.2148,300.17
30.0,80.2953,300.21
30.0,80.3758,300.24
30.0,80.4564,300.26
30.0,80.5369,300.27
30.0,80.6174,300.26
30.0,80.7785,300.24
30.0,80.8591,300.23
