lat,lon,lst_k
30.0,72.0,305.02
30.0,72.0805,305.03
30.0,72.1611,305.03
30.0,72.2416,305.04
30.0,72.3221,305.04
30.0,72.4027,305.04
30.0,72.4832,305.04
30.0,72.5638,305.03
30.0,72.6443,305.02
30.0,72.7248,305.05
30.0,72.8054,305.06
30.0,72.8859,305.09
30.0,72.9664,305.15
30.0,73.047,305.24
30.0,73.1275,305.39
30.0,73.2886,305.84
30.0,73.3691,306.14
30.0,73.4497,306.47
30.0,73.5302,306.8
30.0,73.6107,307.11
30.0,73.6913,307.35
30.0,73.7718,307.51
30.0,73.8523,307.56
30.0,73.9329,307.5
30.0,74.0134,307.33
30.0,74.094,307.07
30.0,74.1745,306.76
30.0,74.255,306.42
30.0,74.3356,306.08
30.0,74.4161,305.78
30.0,74.4966,305.51
30.0,74.5772,305.3
30.0,74.6577,305.13
30.0,74.7383,305.01
30.0,74.8188,304.92
30.0,74.8993,304.86
30.0,74.9799,304.82
30.0,75.0604,304.75
30.0,75.1409,304.74
30.0,75.2215,304.73
30.0,75.302,304.72
30.0,75.3826,304.71
30.0,75.4631,304.7
30.0,75.5436,304.7
30.0,75.6242,304.7
30.0,75.7047,304.71
30.0,75.7852,304.71
30.0,75.8658,304.72
30.0,75.9463,304.72
30.0,76.0268,304.73
30.0,76.1074,304.73
30.0,76.1879,304.73
30.0,76.2685,304.73
30.0,76.349,304.73
30.0,76.4295,304.73
30.0,76.5101,304.73
30.0,76.5906,304.74
30.0,76.6711,304.75
30.0,76.7517,304.78
30.0,76.9128,304.86
30.0,76.9933,304.92
30.0,77.0738,304.99
30.0,77.2349,305.13
30.0,77.3154,305.18
30.0,77.396,305.22
30.0,77.4765,305.24
30.0,77.557,305.24
30.0,77.6376,305.22
30.0,77.7181,305.17
30.0,77.7987,305.12
30.0,77.8792,305.05
30.0,77.9597,304.99
30.0,78.0403,304.93
30.0,78.1208,304.89
30.0,78.2819,304.84
30.0,78.3624,304.83
30.0,78.443,304.83
30.0,78.5235,304.84
30.0,78.604,304.85
30.0,78.6846,304.87
30.0,78.7651,304.88
30.0,78.8456,304.89
30.0,78.9262,304.9
30.0,79.0067,304.91
30.0,79.0872,304.92
30.0,79.1678,304.93
30.0,79.3289,304.96
30.0,79.4899,304.96
30.0,79.5705,304.96
30.0,79.651,304.94
30.0,79.7315,304.92
30.0,79.8121,304.89
30.0,79.8926,304.86
30.0,79.9732,304.83
30.0,80.0537,304.8
30.0,80.1342,304.78
30.0,80.2148,304.76
30.0,80.2953,304.76
30.0,80.3758,304.76
30.0,80.4564,304.77
30.0,80.5369,304.79
30.0,80.6174,304.82
30.0,80.698,304.85
30.0,80.7785,304.88
30.0,80.8591,304.92
30.0,80.9396,304.95
30.0,81.0201,304.97
30.0,81.1007,304.99
30.0,81.1812,305.01
30.0,81.2617,305.02
30.0,81.3423,305.01
30.0,81.4228,305.0
30.0,81.5034,304.97
30.0,81.5839,304.94
30.0,81.6644,304.9
30.0,81.745,304.85
30.0,81.8255,304.81
30.0,81.906,304.77
30.0,81.9866,304.73
