lat,lon,lst_k
30.0,72.0,300.94
30.0,72.0805,300.91
30.0,72.1611,300.85
30.0,72.2416,300.75
30.0,72.3221,300.64
30.0,72.4027,300.51
30.0,72.4832,300.37
30.0,72.5638,300.23
30.0,72.6443,300.09
30.0,72.7248,300.01
30.0,72.8054,299.94
30.0,72.8859,299.9
30.0,72.9664,299.9
30.0,73.047,299.97
30.0,73.2081,300.3
30.0,73.2886,300.58
30.0,73.3691,300.91
30.0,73.4497,301.28
30.0,73.5302,301.67
30.0,73.6107,302.04
30.0,73.6913,302.35
30.0,73.7718,302.58
30.0,73.8523,302.7
30.0,73.9329,302.7
30.0,74.0134,302.58
30.0,74.094,302.37
30.0,74.1745,302.08
30.0,74.255,301.76
30.0,74.3356,301.43
30.0,74.4161,301.11
30.0,74.4966,300.83
30.0,74.5772,300.6
30.0,74.7383,300.26
30.0,74.8188,300.14
30.0,74.8993,300.05
30.0,74.9799,299.99
30.0,75.0604,299.9
30.0,75.1409,299.87
30.0,75.2215,299.84
30.0,75.302,299.82
30.0,75.3826,299.81
30.0,75.4631,299.81
30.0,75.5436,299.81
30.0,75.6242,299.84
30.0,75.7047,299.87
30.0,75.7852,299.91
30.0,75.8658,299.96
30.0,75.9463,300.0
30.0,76.0268,300.04
30.0,76.1074,300.07
30.0,76.1879,300.09
30.0,76.2685,300.09
30.0,76.349,300.08
30.0,76.4295,300.06
30.0,76.5101,300.02
30.0,76.5906,299.98
30.0,76.6711,299.94
30.0,76.7517,299.89
30.0,76.8322,299.85
30.0,76.9128,299.82
30.0,76.9933,299.8
30.0,77.0738,299.79
30.0,77.1544,299.79
30.0,77.2349,299.81
30.0,77.3154,299.84
30.0,77.396,299.88
30.0,77.4765,299.94
30.0,77.557,299.99
30.0,77.6376,300.06
30.0,77.7181,300.11
30.0,77.7987,300.17
30.0,77.8792,300.21
30.0,78.0403,300.25
30.0,78.1208,300.24
30.0,78.2013,300.22
30.0,78.2819,300.19
30.0,78.3624,300.14
30.0,78.443,300.09
30.0,78.5235,300.03
30.0,78.604,299.97
30.0,78.6846,299.9
30.0,78.7651,299.85
30.0,78.8456,299.8
30.0,78.9262,299.76
30.0,79.0067,299.74
30.0,79.0872,299.74
30.0,79.1678,299.75
30.0,79.2483,299.77
30.0,79.3289,299.8
30.0,79.4899,299.87
30.0,79.5705,299.9
30.0,79.7315,299.93
30.0,79.8121,299.93
30.0,79.8926,299.92
30.0,80.0537,299.87
30.0,80.1342,299.83
30.0,80.2148,299.79
30.0,80.2953,299.76
30.0,80.3758,299.72
30.0,80.4564,299.69
30.0,80.5369,299.66
30.0,80.6174,299.64
30.0,80.698,299.63
30.0,80.7785,299.63
30.0,80.8591,299.64
30.0,80.9396,299.65
30.0,81.0201,299.68
30.0,81.1007,299.72
30.0,81.3423,299.84
30.0,81.4228,299.88
30.0,81.5034,299.92
30.0,81.5839,299.95
30.0,81.6644,299.98
30.0,81.745,300.0
30.0,81.8255,300.0
30.0,81.906,300.01
30.0,81.9866,300.0
30.0,82.0671,299.99
30.0,82.1477,299.97
30.0,82.2282,299.95
30.0,82.3087,299.93
30.0,82.4698,299.9
30.0,82.5503,299.9
30.0,82.6309,299.91
30.0,82.7114,299.93
30.0,82.7919,299.95
30.0,82.8725,299.98
30.0,82.953,300.0
30.0,83.0336,300.03
30.0,83.1141,300.05
30.0,83.1946,300.07
30.0,83.2752,300.09
30.0,83.3557,300.1
30.0,83.4362,300.12
30.0,83.5168,300.14
30.0,83.5973,300.15
30.0,83.6779,300.17
30.0,83.7584,300.2
30.0,83.8389,300.21
30.0,83.9195,300.23
30.0,84.0,300.24
29.9329,72.0,300.93
29.9329,72.0805,300.9
29.9329,72.1611,300.83
29.9329,72.2416,300.74
29.9329,72.3221,300.63
29.9329,72.4027,300.5
29.9329,72.4832,300.37
29.9329,72.5638,300.23
29.9329,72.6443,300.13
29.9329,72.7248,300.02
29.9329,72.8054,299.95
29.9329,72.8859,299.91
29.9329,72.9664,299.92
29.9329,73.047,299.99
29.9329,73.1275,300.13
29.9329,73.2081,300.33
29.9329,73.2886,300.61
29.9329,73.3691,300.95
29.9329,73.4497,301.34
29.9329,73.5302,301.73
29.9329,73.6107,302.11
29.9329,73.6913,302.42
29.9329,73.7718,302.65
29.9329,73.8523,302.77
29.9329,73.9329,302.77
29.9329,74.0134,302.65
29.9329,74.094,302.43
29.9329,74.1745,302.14
29.9329,74.255,301.81
29.9329,74.3356,301.47
29.9329,74.4161,301.14
29.9329,74.4966,300.86
29.9329,74.5772,300.62
29.9329,74.6577,300.42
29.9329,74.7383,300.27
29.9329,74.8188,300.16
29.9329,74.8993,300.07
29.9329,74.9799,300.0
29.9329,75.0604,299.95
29.9329,75.2215,299.86
29.9329,75.302,299.84
29.9329,75.3826,299.82
29.9329,75.4631,299.82
29.9329,75.5436,299.83
29.9329,75.6242,299.85
29.9329,75.7852,299.91
29.9329,75.8658,299.96
29.9329,75.9463,300.0
29.9329,76.0268,300.04
29.9329,76.1074,300.07
29.9329,76.1879,300.08
29.9329,76.349,300.08
29.9329,76.4295,300.05
29.9329,76.5101,300.02
29.9329,76.5906,299.98
29.9329,76.6711,299.94
29.9329,76.7517,299.89
29.9329,76.8322,299.86
29.9329,76.9128,299.82
29.9329,76.9933,299.8
29.9329,77.0738,299.79
29.9329,77.1544,299.79
29.9329,77.3154,299.84
29.9329,77.396,299.88
29.9329,77.4765,299.93
29.9329,77.557,299.99
29.9329,77.6376,300.05
29.9329,77.7181,300.11
29.9329,77.7987,300.16
29.9329,77.8792,300.2
29.9329,77.9597,300.23
29.9329,78.0403,300.25
29.9329,78.2013,300.23
29.9329,78.2819,300.2
29.9329,78.3624,300.16
29.9329,78.443,300.11
29.9329,78.5235,300.05
29.9329,78.604,299.99
29.9329,78.6846,299.93
29.9329,78.7651,299.87
29.9329,78.8456,299.83
29.9329,78.9262,299.79
29.9329,79.0067,299.77
29.9329,79.0872,299.76
29.9329,79.1678,299.77
29.9329,79.3289,299.82
29.9329,79.4094,299.85
29.9329,79.4899,299.89
29.9329,79.5705,299.92
29.9329,79.651,299.94
29.9329,79.8121,299.95
29.9329,79.8926,299.94
29.9329,79.9732,299.92
29.9329,80.0537,299.89
29.9329,80.2148,299.82
29.9329,80.2953,299.78
29.9329,80.3758,299.75
29.9329,80.4564,299.72
29.9329,80.5369,299.69
29.9329,80.6174,299.67
29.9329,80.698,299.66
29.9329,80.7785,299.66
29.9329,80.8591,299.67
29.9329,80.9396,299.69
29.9329,81.0201,299.72
29.9329,81.1007,299.75
29.9329,81.1812,299.79
29.9329,81.2617,299.83
29.9329,81.3423,299.87
29.9329,81.4228,299.91
29.9329,81.5034,299.94
29.9329,81.5839,299.97
29.9329,81.6644,300.0
29.9329,81.745,300.01
29.9329,81.8255,300.02
29.9329,81.906,300.02
29.9329,81.9866,300.02
29.9329,82.0671,300.0
29.9329,82.1477,299.98
29.9329,82.2282,299.96
29.9329,82.3087,299.94
29.9329,82.3893,299.93
29.9329,82.6309,299.92
29.9329,82.7114,299.94
29.9329,82.7919,299.96
29.9329,82.8725,299.99
29.9329,82.953,300.01
29.9329,83.0336,300.04
29.9329,83.1141,300.06
29.9329,83.1946,300.08
29.9329,83.2752,300.1
29.9329,83.3557,300.11
29.9329,83.4362,300.13
29.9329,83.5168,300.14
29.9329,83.6779,300.18
29.9329,83.7584,300.2
29.9329,83.8389,300.22
29.9329,83.9195,300.24
29.9329,84.0,300.24
29.8658,72.0,300.89
29.8658,72.0805,300.85
29.8658,72.1611,300.79
29.8658,72.2416,300.71
29.8658,72.3221,300.6
29.8658,72.4027,300.48
29.8658,72.4832,300.35
29.8658,72.5638,300.22
29.8658,72.6443,300.09
29.8658,72.7248,300.02
29.8658,72.8054,299.95
29.8658,72.8859,299.91
29.8658,72.9664,299.93
29.8658,73.047,299.99
29.8658,73.1275,300.13
29.8658,73.2081,300.34
29.8658,73.2886,300.61
29.8658,73.3691,300.95
29.8658,73.4497,301.32
29.8658,73.5302,301.71
29.8658,73.6107,302.08
29.8658,73.6913,302.39
29.8658,73.7718,302.62
29.8658,73.8523,302.73
29.8658,73.9329,302.73
29.8658,74.0134,302.61
29.8658,74.094,302.39
29.8658,74.1745,302.11
29.8658,74.255,301.78
29.8658,74.3356,301.45
29.8658,74.4161,301.13
29.8658,74.4966,300.85
29.8658,74.5772,300.61
29.8658,74.6577,300.42
29.8658,74.7383,300.28
29.8658,74.8188,300.16
29.8658,74.9799,300.01
29.8658,75.0604,299.93
29.8658,75.1409,299.9
29.8658,75.2215,299.87
29.8658,75.302,299.85
29.8658,75.4631,299.83
29.8658,75.5436,299.84
29.8658,75.6242,299.85
29.8658,75.7047,299.88
29.8658,75.7852,299.91
29.8658,75.8658,299.95
29.8658,75.9463,299.99
29.8658,76.0268,300.02
29.8658,76.1074,300.05
29.8658,76.1879,300.06
29.8658,76.2685,300.07
29.8658,76.349,300.06
29.8658,76.4295,300.04
29.8658,76.5101,300.01
29.8658,76.5906,299.97
29.8658,76.6711,299.93
29.8658,76.7517,299.89
29.8658,76.8322,299.85
29.8658,76.9128,299.82
29.8658,76.9933,299.8
29.8658,77.0738,299.79
29.8658,77.1544,299.79
29.8658,77.2349,299.8
29.8658,77.3154,299.83
29.8658,77.396,299.87
29.8658,77.4765,299.91
29.8658,77.557,299.97
29.8658,77.6376,300.03
29.8658,77.7181,300.08
29.8658,77.7987,300.13
29.8658,77.8792,300.18
29.8658,77.9597,300.21
29.8658,78.0403,300.23
29.8658,78.1208,300.24
29.8658,78.2013,300.23
29.8658,78.2819,300.21
29.8658,78.443,300.13
29.8658,78.5235,300.08
29.8658,78.604,300.02
29.8658,78.6846,299.97
29.8658,78.7651,299.91
29.8658,78.8456,299.86
29.8658,78.9262,299.83
29.8658,79.0067,299.8
29.8658,79.0872,299.79
29.8658,79.1678,299.8
29.8658,79.2483,299.81
29.8658,79.3289,299.84
29.8658,79.4094,299.87
29.8658,79.4899,299.91
29.8658,79.5705,299.93
29.8658,79.651,299.96
